image_name,face_id,yaw,pitch,roll,face_detected,Label
m_scenario_8 022.jpg,face_1,0.322067857,-3.126658916,-0.323079348,Detected,
m_scenario_8 025.jpg,face_1,-12.28817749,1.964343786,10.37312984,Detected,
m_scenario_8 026.jpg,face_1,-4.746856689,0.972801149,6.54009819,Detected,
m_scenario_8 027.jpg,face_1,-7.435230255,5.756137848,5.283325672,Detected,
m_scenario_8 030.jpg,face_1,-7.538615227,-10.07921505,4.366252899,Detected,
m_scenario_8 031.jpg,face_1,-4.475566387,-6.380565643,1.410762191,Detected,
m_scenario_8 032.jpg,face_1,-9.258792877,-2.090425968,0.688803673,Detected,
m_scenario_8 033.jpg,face_1,-9.956675529,-4.164220333,0.603616297,Detected,
m_scenario_8 034.jpg,face_1,-3.675452709,-0.670746207,2.023687363,Detected,
m_scenario_8 035.jpg,face_1,-7.305455685,1.082249403,1.65591073,Detected,
m_scenario_8 036.jpg,face_1,-9.679943085,0.930531144,1.303545833,Detected,
m_scenario_8 037.jpg,face_1,-4.054889202,-7.956768036,0.458384454,Detected,
m_scenario_8 038.jpg,face_1,-6.791339874,-7.878266811,0.40801686,Detected,
m_scenario_8 039.jpg,face_1,-7.390765667,-6.427822113,0.193381637,Detected,
m_scenario_8 040.jpg,face_1,-9.417917252,-9.253135681,-0.00783748,Detected,
m_scenario_8 041.jpg,face_1,-11.98575401,-7.243488312,1.211679339,Detected,
m_scenario_8 042.jpg,face_1,-7.804915428,-4.108888626,1.638201237,Detected,
m_scenario_8 043.jpg,face_1,-8.484195709,-5.924907684,1.468491316,Detected,
m_scenario_8 045.jpg,face_1,-13.24647045,-4.252047539,2.118470907,Detected,
m_scenario_8 046.jpg,face_1,-13.39661407,-3.966281891,1.836828589,Detected,
m_scenario_8 047.jpg,face_1,-7.820180416,-1.988157034,0.568189979,Detected,
m_scenario_8 048.jpg,face_1,-6.952828884,-1.61671114,1.083998919,Detected,
m_scenario_8 049.jpg,face_1,-9.370107651,-2.769984722,1.167246222,Detected,
m_scenario_8 050.jpg,face_1,-13.54658031,-5.598641872,1.034278154,Detected,
m_scenario_8 051.jpg,face_1,-13.17555046,-6.949940681,1.896746039,Detected,
m_scenario_8 052.jpg,face_1,-11.47484589,-7.563406944,0.131544858,Detected,
m_scenario_8 053.jpg,face_1,-12.81787395,-8.746543884,1.753097296,Detected,
m_scenario_8 055.jpg,face_1,-5.871188164,-2.579388618,0.728410125,Detected,
m_scenario_8 056.jpg,face_1,-11.84507942,-3.676001072,2.626380444,Detected,
m_scenario_8 057.jpg,face_1,-12.08203793,-4.031529427,1.581397295,Detected,
m_scenario_8 058.jpg,face_1,-11.54088783,-3.265408993,1.547336578,Detected,
m_scenario_8 059.jpg,face_1,-11.71365643,-3.04617095,1.298916817,Detected,
m_scenario_8 061.jpg,face_1,-7.879428864,-2.636859894,-0.493451446,Detected,
m_scenario_8 062.jpg,face_1,-8.892699242,-0.356403559,1.353031397,Detected,
m_scenario_8 063.jpg,face_1,-11.20346737,-1.023023486,0.408593714,Detected,
m_scenario_8 066.jpg,face_1,-12.61528587,-1.429829359,0.118379876,Detected,
m_scenario_8 067.jpg,face_1,-13.01852989,-1.518587112,1.046226978,Detected,
m_scenario_8 068.jpg,face_1,-12.29626656,-9.081027985,3.815279722,Detected,
m_scenario_8 069.jpg,face_1,-11.39443398,-8.140838623,2.794758558,Detected,
m_scenario_8 070.jpg,face_1,-17.00154495,-4.437745571,2.885153294,Detected,
m_scenario_8 072.jpg,face_1,-12.66722488,-4.463730812,2.498156071,Detected,
m_scenario_8 073.jpg,face_1,-12.01442337,-6.286856651,1.498336673,Detected,
m_scenario_8 074.jpg,face_1,-11.75567627,-5.024812698,1.374880552,Detected,
m_scenario_8 075.jpg,face_1,-13.41362381,-4.035294533,1.673927307,Detected,
m_scenario_8 076.jpg,face_1,-8.541570663,0.662954628,-0.358743846,Detected,
m_scenario_8 077.jpg,face_1,-10.00024986,-3.313596725,-0.592064738,Detected,
m_scenario_8 078.jpg,face_1,-10.11847115,-0.148111284,-0.182579279,Detected,
m_scenario_8 079.jpg,face_1,-10.77158928,-0.408367932,-0.454886675,Detected,
m_scenario_8 080.jpg,face_1,-11.56856155,-3.53962779,-1.916332722,Detected,
m_scenario_8 082.jpg,face_1,-6.493179321,-0.659620523,-2.443984509,Detected,
m_scenario_8 083.jpg,face_1,-10.71424484,-1.306288958,-2.731306076,Detected,
m_scenario_8 084.jpg,face_1,-8.867413521,-1.498060703,-2.141294956,Detected,
m_scenario_8 085.jpg,face_1,-8.71025753,-0.949495018,-2.511174917,Detected,
m_scenario_8 087.jpg,face_1,-6.243625641,-0.771982133,-0.970270813,Detected,
m_scenario_8 088.jpg,face_1,-11.18852997,-1.936713219,-1.613804221,Detected,
m_scenario_8 092.jpg,face_1,-4.320216656,-3.078230619,0.304689765,Detected,
m_scenario_8 093.jpg,face_1,-9.436244965,-4.646316051,2.902952909,Detected,
m_scenario_8 094.jpg,face_1,-14.84962845,-6.812785149,7.191264629,Detected,
m_scenario_8 095.jpg,face_1,-16.3316288,-6.812147141,6.980360985,Detected,
m_scenario_8 096.jpg,face_1,-15.65024376,-4.783986568,6.776891708,Detected,
m_scenario_8 097.jpg,face_1,-13.27042675,-3.436981678,6.60563612,Detected,
m_scenario_8 099.jpg,face_1,-12.13285732,-2.866880417,5.9173069,Detected,
m_scenario_8 100.jpg,face_1,-7.482436657,-0.233851969,3.818799496,Detected,
m_scenario_8 101.jpg,face_1,-5.492060661,-1.64435339,2.08235693,Detected,
m_scenario_8 102.jpg,face_1,-12.02651024,-3.233917952,5.243899822,Detected,
m_scenario_8 103.jpg,face_1,-14.86295986,-2.275262356,5.208378315,Detected,
m_scenario_8 104.jpg,face_1,-12.55484009,-2.20819664,4.824990749,Detected,
m_scenario_8 105.jpg,face_1,-11.62620544,-2.460615635,4.852552891,Detected,
m_scenario_8 106.jpg,face_1,-12.62097168,-1.164236784,2.884611845,Detected,
m_scenario_8 108.jpg,face_1,-9.440036774,-5.310796261,1.625275612,Detected,
m_scenario_8 109.jpg,face_1,-11.48047447,-5.952152252,2.005742311,Detected,
m_scenario_8 111.jpg,face_1,-11.00574875,-4.758372784,2.319815159,Detected,
m_scenario_8 112.jpg,face_1,-10.56930065,-4.967356682,2.06594038,Detected,
m_scenario_8 113.jpg,face_1,-10.46595764,-5.125965118,2.450768948,Detected,
m_scenario_8 114.jpg,face_1,-11.30672741,-4.231630325,2.580037832,Detected,
m_scenario_8 115.jpg,face_1,-11.3999939,-5.484087944,2.18850112,Detected,
m_scenario_8 116.jpg,face_1,-12.20531273,-5.27020216,3.440912247,Detected,
m_scenario_8 117.jpg,face_1,-10.78575706,-5.753831863,2.273271084,Detected,
m_scenario_8 119.jpg,face_1,-5.160303116,-8.297042847,0.441263497,Detected,
m_scenario_8 120.jpg,face_1,-1.207899451,-4.172087669,-3.113528013,Detected,
m_scenario_8 121.jpg,face_1,-7.823245049,-4.722100735,2.059708357,Detected,
m_scenario_8 123.jpg,face_1,-9.440365791,-6.590373993,2.043621063,Detected,
m_scenario_8 125.jpg,face_1,-9.335149765,-5.181071281,1.376709342,Detected,
m_scenario_8 126.jpg,face_1,-10.72650528,-3.731856346,1.08163476,Detected,
m_scenario_8 127.jpg,face_1,-11.13871002,-2.636693716,2.163000822,Detected,
m_scenario_8 130.jpg,face_1,-19.46784782,-12.55462933,6.568972588,Detected,
m_scenario_8 131.jpg,face_1,-19.35339546,-10.85936928,6.877007484,Detected,
m_scenario_8 132.jpg,face_1,-18.87055969,-11.41298199,7.693876266,Detected,
m_scenario_8 133.jpg,face_1,-18.02724648,-8.794250488,6.415376186,Detected,
m_scenario_8 134.jpg,face_1,-18.95009613,-11.09470558,5.167199612,Detected,
m_scenario_8 135.jpg,face_1,-19.0598526,-10.13193512,5.400158882,Detected,
m_scenario_8 141.jpg,face_1,-16.51301575,-9.652346611,4.186500549,Detected,
m_scenario_8 142.jpg,face_1,-16.20859528,-8.387958527,4.214192867,Detected,
m_scenario_8 145.jpg,face_1,-12.34540844,-4.357737541,-1.39172256,Detected,
m_scenario_8 149.jpg,face_1,-17.83893394,-6.083973885,1.048356414,Detected,
m_scenario_8 150.jpg,face_1,-16.81700516,-5.183884621,0.740119576,Detected,
m_scenario_8 151.jpg,face_1,-15.07368755,-5.240490913,1.388074636,Detected,
m_scenario_8 152.jpg,face_1,-15.02420044,-5.973321915,0.900212646,Detected,
m_scenario_8 153.jpg,face_1,-15.39487076,-5.491080284,1.287726045,Detected,
m_scenario_8 154.jpg,face_1,-15.44457436,-3.083483696,-0.39575395,Detected,
m_scenario_8 155.jpg,face_1,-14.47201824,-4.726821423,-0.156189919,Detected,
m_scenario_8 157.jpg,face_1,-15.31171227,-4.979569912,0.61461556,Detected,
m_scenario_8 158.jpg,face_1,-14.35731506,-3.818959236,-0.417353153,Detected,
m_scenario_8 159.jpg,face_1,-11.40198421,-4.231154442,0.202988192,Detected,
m_scenario_8 160.jpg,face_1,-7.339622498,-2.943477154,0.232155964,Detected,
m_scenario_8 161.jpg,face_1,-5.764188766,-2.342632294,-1.444896221,Detected,
m_scenario_8 162.jpg,face_1,-9.936618805,-4.170820236,0.558204234,Detected,
m_scenario_8 163.jpg,face_1,-14.69102764,-4.241653442,0.818995237,Detected,
m_scenario_8 164.jpg,face_1,-13.95315838,-6.365715027,1.641980648,Detected,
m_scenario_8 165.jpg,face_1,-15.40612793,-4.641401291,1.567750692,Detected,
m_scenario_8 167.jpg,face_1,-13.21476746,-2.738076687,-1.542304516,Detected,
m_scenario_8 169.jpg,face_1,-11.95643806,1.870778561,-9.781738281,Detected,
m_scenario_8 171.jpg,face_1,-11.77422333,1.988969207,-7.843886375,Detected,
m_scenario_8 172.jpg,face_1,-10.59932709,0.966561675,-5.439769745,Detected,
m_scenario_8 173.jpg,face_1,-9.422582626,2.826549292,-5.422177792,Detected,
m_scenario_8 174.jpg,face_1,-10.39626312,-0.774808049,-4.898350716,Detected,
m_scenario_8 175.jpg,face_1,-9.660098076,-1.280257225,-4.925765038,Detected,
m_scenario_8 176.jpg,face_1,-9.962938309,1.840855598,-4.655996323,Detected,
m_scenario_8 177.jpg,face_1,-10.36722183,2.371368885,-5.240414619,Detected,
m_scenario_8 178.jpg,face_1,-9.372045517,2.240884066,-5.747610092,Detected,
m_scenario_8 179.jpg,face_1,-9.329974174,1.97804904,-3.589440823,Detected,
m_scenario_8 180.jpg,face_1,-8.266580582,6.527744293,-1.822165847,Detected,
m_scenario_8 182.jpg,face_1,-8.51274395,6.141440392,-5.007332802,Detected,
m_scenario_8 183.jpg,face_1,-8.26615715,2.583072186,-2.8886199,Detected,
m_scenario_8 184.jpg,face_1,-8.230415344,1.987747431,-2.935806036,Detected,
m_scenario_8 185.jpg,face_1,-10.74353313,4.255707741,-2.17751956,Detected,
m_scenario_8 187.jpg,face_1,-13.23018169,-5.599408627,4.228597641,Detected,
m_scenario_8 188.jpg,face_1,-13.67715836,-10.37411404,9.471412659,Detected,
m_scenario_8 189.jpg,face_1,-12.67041588,-10.92321301,8.460012436,Detected,
m_scenario_8 191.jpg,face_1,-14.90153408,-4.133107662,7.340779781,Detected,
m_scenario_8 192.jpg,face_1,-10.50797939,-1.558236122,2.739568233,Detected,
m_scenario_8 193.jpg,face_1,-9.243507385,-3.443875074,2.248684406,Detected,
m_scenario_8 194.jpg,face_1,-11.87082958,-0.83635354,2.42013073,Detected,
m_scenario_8 196.jpg,face_1,-14.56676292,-5.606862068,3.906979084,Detected,
m_scenario_8 197.jpg,face_1,-14.05109978,-5.671861172,3.748431683,Detected,
m_scenario_8 199.jpg,face_1,-13.65815163,-1.490662098,3.758352757,Detected,
m_scenario_8 202.jpg,face_1,-11.65660667,-2.403902531,1.55954051,Detected,
m_scenario_8 203.jpg,face_1,-11.95956039,0.467454135,1.015646696,Detected,
m_scenario_8 204.jpg,face_1,-12.38375092,0.082209155,0.208205149,Detected,
m_scenario_8 205.jpg,face_1,-12.44094467,-1.190680504,2.103638649,Detected,
m_scenario_8 206.jpg,face_1,-13.67707062,-0.386201233,0.907758117,Detected,
m_scenario_8 207.jpg,face_1,-13.67819786,0.172430009,1.411027312,Detected,
m_scenario_8 209.jpg,face_1,-6.049129486,-0.641978443,1.664425254,Detected,
m_scenario_8 210.jpg,face_1,-6.656592369,1.343261242,1.153838396,Detected,
m_scenario_8 211.jpg,face_1,-7.386965752,0.710277975,0.545034647,Detected,
m_scenario_8 212.jpg,face_1,-8.841513634,0.521623611,1.257519722,Detected,
m_scenario_8 213.jpg,face_1,-9.277181625,1.401388884,0.63825959,Detected,
m_scenario_8 214.jpg,face_1,-8.610567093,2.628997326,1.602416992,Detected,
m_scenario_8 215.jpg,face_1,-8.554534912,2.460638523,1.133884907,Detected,
m_scenario_8 217.jpg,face_1,-9.486762047,1.338361979,1.005588531,Detected,
m_scenario_8 218.jpg,face_1,-9.854709625,0.310149252,0.606531143,Detected,
m_scenario_8 219.jpg,face_1,-10.347579,1.093671322,1.090350866,Detected,
m_scenario_8 220.jpg,face_1,-10.72314835,0.809418559,1.373548865,Detected,
m_scenario_8 221.jpg,face_1,-10.15878773,-0.081981681,0.896986961,Detected,
m_scenario_8 222.jpg,face_1,-11.02479839,0.504711866,1.057700515,Detected,
m_scenario_8 223.jpg,face_1,-9.834537506,-0.585686445,0.946751773,Detected,
m_scenario_8 225.jpg,face_1,-11.16601944,0.88228792,1.24109447,Detected,
m_scenario_8 226.jpg,face_1,-10.39559364,0.134044379,1.474370718,Detected,
m_scenario_8 228.jpg,face_1,-10.37821102,-0.931885481,1.663306952,Detected,
m_scenario_8 229.jpg,face_1,-14.07790375,-5.22445488,-0.205637842,Detected,
m_scenario_8 230.jpg,face_1,-10.14171219,-8.049139023,2.274279594,Detected,
m_scenario_8 231.jpg,face_1,-9.10969162,-5.679709435,-0.849985003,Detected,
m_scenario_8 232.jpg,face_1,-11.93613434,-1.867294073,-2.98679328,Detected,
m_scenario_8 234.jpg,face_1,-10.9627409,-0.718465507,0.543106616,Detected,
m_scenario_8 235.jpg,face_1,-12.17112732,0.49650836,1.158775091,Detected,
m_scenario_8 236.jpg,face_1,-13.03203773,1.779993415,1.134417534,Detected,
m_scenario_8 237.jpg,face_1,-9.604596138,-4.550016403,3.222443342,Detected,
m_scenario_8 238.jpg,face_1,-11.0460701,-3.921192884,3.522304296,Detected,
m_scenario_8 239.jpg,face_1,-11.39987946,-6.040631771,2.760105133,Detected,
m_scenario_8 241.jpg,face_1,-10.25504494,-1.034429908,1.859794378,Detected,
m_scenario_8 242.jpg,face_1,-8.456614494,-2.177702188,1.621899128,Detected,
m_scenario_8 243.jpg,face_1,-8.682474136,-3.939221859,2.608333588,Detected,
m_scenario_8 244.jpg,face_1,-9.937758446,-2.652378798,1.970076084,Detected,
m_scenario_8 246.jpg,face_1,-12.74685574,-3.246097326,0.084509715,Detected,
m_scenario_8 247.jpg,face_1,-10.72296906,-1.908201933,1.864640594,Detected,
m_scenario_8 251.jpg,face_1,-13.50963402,-11.46292019,7.112190247,Detected,
m_scenario_8 252.jpg,face_1,-13.46822166,-10.39254379,5.201533318,Detected,
m_scenario_8 253.jpg,face_1,-12.00158691,-3.082915068,0.560252666,Detected,
m_scenario_8 254.jpg,face_1,-12.32253265,-5.359926224,0.893919826,Detected,
m_scenario_8 255.jpg,face_1,-11.25049019,-4.306948662,1.036700487,Detected,
m_scenario_8 256.jpg,face_1,-12.50807762,-4.369922638,0.716288269,Detected,
m_scenario_8 258.jpg,face_1,-9.668767929,-9.625593185,1.745621443,Detected,
m_scenario_8 259.jpg,face_1,-11.11203575,-8.204744339,1.312377214,Detected,
m_scenario_8 260.jpg,face_1,-10.9598732,-6.586714745,1.918619871,Detected,
m_scenario_8 261.jpg,face_1,-9.291549683,-7.202529907,1.666160464,Detected,
m_scenario_8 262.jpg,face_1,-6.375823498,2.114705324,-0.51378864,Detected,
m_scenario_8 267.jpg,face_1,-11.94952393,-4.719784737,0.948363006,Detected,
m_scenario_8 268.jpg,face_1,-11.87925911,-4.203957558,1.436599612,Detected,
m_Senario_2 303.jpg,face_1,10.16943645,-16.226511,-8.195239067,Detected,
m_Senario_2 305.jpg,face_1,11.62004089,-21.53926086,-11.73348236,Detected,
m_Senario_2 374.jpg,face_1,6.205879211,-4.770014763,-4.831037998,Detected,
m_Senario_2 413.jpg,face_1,-12.67084122,-3.596468687,1.485966086,Detected,
m_Senario_2 414.jpg,face_1,-7.1880126,-6.452494621,2.451097012,Detected,
m_Senario_2 415.jpg,face_1,-9.946079254,0.180470943,0.729361534,Detected,
m_Senario_2 417.jpg,face_1,4.178364754,-2.75612402,-6.399564266,Detected,
m_Senario_2 418.jpg,face_1,-1.601252913,-3.359397411,-3.483278275,Detected,
m_Senario_2 419.jpg,face_1,-0.860135078,-3.966947317,-2.771623611,Detected,
m_Senario_2 441.jpg,face_1,2.729043961,-9.479862213,-3.258673429,Detected,
m_Senario_2 442.jpg,face_1,3.613507032,-8.912922859,-3.251341581,Detected,
m_Senario_2 443.jpg,face_1,3.577406883,-8.693279266,-3.19301033,Detected,
m_Senario_2 444.jpg,face_1,3.94859314,-8.608462334,-3.539562702,Detected,
m_Senario_2 446.jpg,face_1,3.377068043,-8.617247581,-3.040162563,Detected,
m_Senario_2 447.jpg,face_1,2.804256439,-8.905887604,-2.642827988,Detected,
m_Senario_2 448.jpg,face_1,2.908115149,-9.259078026,-1.625985861,Detected,
m_Senario_2 449.jpg,face_1,2.829294682,-7.605859756,0.875443935,Detected,
m_Senario_2 450.jpg,face_1,2.239124775,-6.775981903,1.680081129,Detected,
m_Senario_2 452.jpg,face_1,0.805095434,-6.790094376,0.187331557,Detected,
m_Senario_2 453.jpg,face_1,1.89120841,-5.724747658,-0.012510161,Detected,
m_Senario_4 022.jpg,face_1,12.64622402,-3.857135296,-8.042865753,Detected,
m_Senario_4 023.jpg,face_1,13.58066082,-4.401544094,-8.409650803,Detected,
m_Senario_4 024.jpg,face_1,13.12460518,-3.265638351,-8.534229279,Detected,
m_Senario_4 025.jpg,face_1,13.58479691,-3.012997389,-8.656339645,Detected,
m_Senario_4 026.jpg,face_1,12.89754486,-3.037185192,-8.361861229,Detected,
m_Senario_4 027.jpg,face_1,12.69151878,-3.108101606,-8.63598156,Detected,
m_Senario_4 028.jpg,face_1,12.52994919,-3.213245869,-8.413912773,Detected,
m_Senario_4 357.jpg,face_1,60.04286957,-7.813853741,-24.01479149,Detected,
m_Senario_4 358.jpg,face_1,60.90095139,-8.616206169,-24.21855736,Detected,
m_Senario_4 359.jpg,face_1,47.7372551,-11.91301537,-26.71310043,Detected,
m_Senario_4 360.jpg,face_1,47.50819397,-15.35555172,-30.67344475,Detected,
m_Senario_4 361.jpg,face_1,52.16064453,-12.7577877,-30.22208786,Detected,
m_Senario_4 361.jpg,face_2,,,,,
m_Senario_4 362.jpg,face_1,56.92152023,-6.122480392,-23.1242218,Detected,
m_Senario_4 363.jpg,face_1,57.93624878,-7.743292809,-24.32131195,Detected,
m_Senario_4 364.jpg,face_1,58.26566315,-8.349684715,-23.12773705,Detected,
m_Senario_4 368.jpg,face_1,45.62361908,-10.98974419,-12.85823345,Detected,
m_Senario_4 369.jpg,face_1,43.22746277,-2.644228697,-2.194336891,Detected,
m_Senario_4 370.jpg,face_1,44.43131256,-2.227258205,-2.801247597,Detected,
m_Senario_4 371.jpg,face_1,40.65108871,-4.152159214,-4.728762627,Detected,
satu-12 044.jpg.jpg,face_1,0.610396624,-1.566403389,-0.225524113,Detected,
satu-12 045.jpg.jpg,face_1,-0.747848034,-2.600138426,-0.867911041,Detected,
satu-12 046.jpg.jpg,face_1,-0.884408832,-1.78774786,0.109261796,Detected,
satu-12 047.jpg.jpg,face_1,-1.609095097,-2.442356825,-0.944302201,Detected,
satu-12 056.jpg.jpg,face_1,1.001275778,-2.052314758,0.002749801,Detected,
satu-12 057.jpg.jpg,face_1,0.664772272,-2.345051289,0.084190056,Detected,
satu-12 058.jpg.jpg,face_1,1.308418632,-1.958858848,0.451802969,Detected,
satu-12 059.jpg.jpg,face_1,1.452274561,-1.776958823,0.451785028,Detected,
satu-12 070.jpg.jpg,face_1,5.687829494,-3.000665426,0.429232359,Detected,
satu-12 071.jpg.jpg,face_1,6.605760098,-2.289732456,-1.85503912,Detected,
satu-12 073.jpg.jpg,face_1,8.012723923,-1.864315033,-2.618275166,Detected,
satu-12 074.jpg.jpg,face_1,10.64391994,-1.128581047,-0.894182563,Detected,
satu-12 075.jpg.jpg,face_1,11.5489254,-1.132758856,-1.287417531,Detected,
satu-12 076.jpg.jpg,face_1,10.98883343,-1.541047812,-1.977683425,Detected,
satu-12 102.jpg.jpg,face_1,9.133435249,-2.585771561,-2.454447269,Detected,
satu-12 106.jpg.jpg,face_1,13.68169975,-2.215866089,-2.613515377,Detected,
satu-12 107.jpg.jpg,face_1,13.14338589,-2.624482632,-3.017774582,Detected,
satu-12 253.jpg.jpg,face_1,10.21127987,-5.368940353,3.695481062,Detected,
satu-12 254.jpg.jpg,face_1,10.47621441,-5.16690731,3.568199158,Detected,
satu-12 255.jpg.jpg,face_1,10.24796867,-5.275062084,3.804324865,Detected,
satu-12 256.jpg.jpg,face_1,10.8285656,-5.926978588,3.938130856,Detected,
satu-12 258.jpg.jpg,face_1,11.01525688,-5.806665421,4.123175144,Detected,
satu-12 259.jpg.jpg,face_1,10.597579,-5.405605316,4.007332802,Detected,
satu-12 260.jpg.jpg,face_1,10.36777782,-5.635513306,4.052782059,Detected,
satu-12 270.jpg.jpg,face_1,10.09967232,-5.71846962,3.911442518,Detected,
satu-12 271.jpg.jpg,face_1,10.03041363,-6.363426208,3.597655773,Detected,
satu-12 272.jpg.jpg,face_1,10.40488052,-5.871257782,3.687546492,Detected,
satu-12 274.jpg.jpg,face_1,10.95194626,-5.426644802,3.747402191,Detected,
satu-12 276.jpg.jpg,face_1,11.65145302,-5.547821999,3.482353687,Detected,
satu-12 294.jpg.jpg,face_1,10.11286449,-5.026623726,3.599945545,Detected,
satu-12 295.jpg.jpg,face_1,9.994588852,-5.157804012,4.089594841,Detected,
satu-12 296.jpg.jpg,face_1,9.549239159,-5.145851612,4.049455643,Detected,
satu-12 297.jpg.jpg,face_1,10.07263088,-5.505933762,4.387227535,Detected,
satu-12 298.jpg.jpg,face_1,10.35635853,-5.480505943,4.478885651,Detected,
satu-12 299.jpg.jpg,face_1,9.671545982,-5.222937584,4.348714828,Detected,
satu-12 369.jpg.jpg,face_1,-12.87914085,7.367944241,-1.455667973,Detected,
satu-12 372.jpg.jpg,face_1,-14.73193741,5.247938156,-1.01940012,Detected,
satu-12 373.jpg.jpg,face_1,-13.73553467,4.689543247,-1.311823606,Detected,
satu-12 374.jpg.jpg,face_1,-14.46466351,4.376321793,-0.743902385,Detected,
satu-12 375.jpg.jpg,face_1,-14.26401806,3.13331008,-0.803276241,Detected,
satu-12 376.jpg.jpg,face_1,-14.34439373,2.667570591,-1.276417136,Detected,
satu-12 377.jpg.jpg,face_1,-14.93249512,2.816968679,-0.496695757,Detected,
satu-12 378.jpg.jpg,face_1,-15.64304352,3.542018414,-0.571749926,Detected,
satu-12 380.jpg.jpg,face_1,-15.46954632,3.391077757,-0.204161584,Detected,
satu-12 506.jpg.jpg,face_1,-15.99452496,4.000024796,4.260797501,Detected,
satu-12 507.jpg.jpg,face_1,-15.96346092,3.12809515,3.675770521,Detected,
satu-12 508.jpg.jpg,face_1,-14.79310989,3.838798523,4.160191536,Detected,
satu-12 510.jpg.jpg,face_1,-15.84941101,3.726547241,4.292645454,Detected,
satu-12 511.jpg.jpg,face_1,-14.61850548,3.544690132,4.249506474,Detected,
satu-12 512.jpg.jpg,face_1,-16.07225418,4.097781181,4.282830238,Detected,
satu-12 557.jpg.jpg,face_1,15.66200542,0.098586321,3.551282406,Detected,
satu-12 558.jpg.jpg,face_1,15.27153301,-0.468658626,3.36814189,Detected,
satu-12 560.jpg.jpg,face_1,15.56712151,-0.205362678,3.200222969,Detected,
satu-12 561.jpg.jpg,face_1,15.86299038,-1.917427778,3.472194672,Detected,
satu-12 587.jpg.jpg,face_1,8.080251694,-4.279359818,0.431472838,Detected,
satu-12 588.jpg.jpg,face_1,7.93885231,-3.945554256,1.045522809,Detected,
satu-12(1) 021.jpg.jpg,face_1,1.087303638,-2.296113253,-2.439112663,Detected,
satu-12(1) 022.jpg.jpg,face_1,-2.274059772,-0.551165938,-1.59216249,Detected,
satu-12(1) 023.jpg.jpg,face_1,-3.596547127,-1.090744257,-1.156099558,Detected,
satu-12(1) 025.jpg.jpg,face_1,-12.08041954,0.201618001,-0.44235456,Detected,
satu-12(1) 026.jpg.jpg,face_1,-15.87441921,1.887384892,-2.21470499,Detected,
satu-12(1) 027.jpg.jpg,face_1,-18.38399506,4.801898956,-2.789424896,Detected,
satu-12(1) 028.jpg.jpg,face_1,-17.87153244,4.133015156,-2.229366779,Detected,
satu-12(1) 030.jpg.jpg,face_1,-16.28747559,2.576975822,-0.970525742,Detected,
satu-12(1) 045.jpg.jpg,face_1,-3.218434811,-2.069171906,-1.11111021,Detected,
satu-12(1) 047.jpg.jpg,face_1,-2.310465574,-1.434427261,-1.060298085,Detected,
satu-12(1) 048.jpg.jpg,face_1,-1.648838401,-1.799296737,-1.016133785,Detected,
satu-12(1) 051.jpg.jpg,face_1,-2.36473608,-1.292573929,-1.41102016,Detected,
satu-12(1) 052.jpg.jpg,face_1,-0.930005908,-0.951179981,-1.181783676,Detected,
satu-12(1) 053.jpg.jpg,face_1,-0.644187212,-0.914618373,-1.319887161,Detected,
satu-12(1) 054.jpg.jpg,face_1,-0.170871943,-0.793714404,-1.904385805,Detected,
satu-12(1) 055.jpg.jpg,face_1,0.138460562,-1.242303252,-1.638070345,Detected,
satu-12(1) 056.jpg.jpg,face_1,-0.323627204,-1.200273395,-1.785776496,Detected,
satu-12(1) 065.jpg.jpg,face_1,-4.109510422,-0.733322024,-1.280469656,Detected,
satu-12(1) 066.jpg.jpg,face_1,-6.809472561,-0.534460187,-0.661562443,Detected,
satu-12(1) 067.jpg.jpg,face_1,-8.7127285,-0.467380375,-0.393141866,Detected,
satu-12(1) 068.jpg.jpg,face_1,-10.17315674,0.312319726,-0.112754308,Detected,
satu-12(1) 069.jpg.jpg,face_1,-11.76614666,-0.12119244,-0.542456269,Detected,
satu-12(1) 070.jpg.jpg,face_1,-12.38895702,-0.24391827,-0.388865352,Detected,
satu-12(1) 076.jpg.jpg,face_1,2.858397484,-3.118053913,-1.341892958,Detected,
satu-12(1) 077.jpg.jpg,face_1,2.894329071,-4.241265297,-1.767235994,Detected,
satu-12(1) 078.jpg.jpg,face_1,2.682611465,-4.311049461,-1.569075346,Detected,
satu-12(1) 079.jpg.jpg,face_1,2.394069195,-4.075511456,-1.471045375,Detected,
satu-12(1) 080.jpg.jpg,face_1,2.71938324,-4.122529507,-1.612461448,Detected,
satu-12(1) 102.jpg.jpg,face_1,-4.37319994,-0.620924354,-2.473421335,Detected,
satu-12(1) 103.jpg.jpg,face_1,-2.447505951,-1.92416358,-2.926277161,Detected,
satu-12(1) 104.jpg.jpg,face_1,-2.097327709,-2.211672783,-2.70672226,Detected,
satu-12(1) 105.jpg.jpg,face_1,-3.941392899,-0.90958941,-2.92616415,Detected,
satu-12(1) 106.jpg.jpg,face_1,-4.338433266,-0.473441422,-2.747528791,Detected,
satu-12(1) 107.jpg.jpg,face_1,-4.690794945,-0.622324407,-2.625221252,Detected,
satu-12(1) 133.jpg.jpg,face_1,-0.505467057,-0.82857275,-2.109300137,Detected,
satu-12(1) 134.jpg.jpg,face_1,-0.5095613,-1.14423418,-2.104786873,Detected,
satu-12(1) 138.jpg.jpg,face_1,0.692460656,-1.7223351,-2.50178194,Detected,
